frame,id,class_id,class_name,team,confidence,x1,y1,x2,y2
147,11,2,Player,Team B,0.7510045170783997,723,380,736,412
147,12,2,Player,Team B,,802,329,816,358
147,13,2,Player,Team B,0.7493032217025757,479,405,491,439
147,14,2,Player,Team A,0.6491506695747375,687,204,702,235
147,15,2,Player,Team B,0.7324533462524414,508,484,522,522
147,16,2,Player,Team A,0.758691132068634,950,495,963,531
147,17,2,Player,Team B,0.7339740991592407,512,321,524,352
147,18,2,Player,Team B,,675,202,688,231
147,19,2,Player,Team B,0.6788805723190308,1038,291,1051,328
147,20,2,Player,Team A,0.6823638081550598,1011,349,1024,381
147,21,3,Ref,,,475,117,486,142
147,22,2,Player,Team B,0.410012811422348,1041,299,1056,336
147,24,2,Player,,0.6630043387413025,1053,292,1066,325
147,29,2,Player,Team A,0.7877035737037659,828,191,842,214
147,31,3,Ref,,,1035,677,1055,707
148,1,2,Player,Team B,0.7649474740028381,924,327,937,355
148,2,2,Player,Team A,0.7403175830841064,509,439,524,474
148,3,2,Player,Team B,0.7202865481376648,579,256,591,287
148,4,2,Player,Team A,0.6965152621269226,1028,403,1042,437
148,5,1,Keeper,,0.7023204565048218,18,404,40,436
148,6,2,Player,Team B,0.729732871055603,910,503,924,543
148,7,2,Player,Team B,0.6053034663200378,806,313,822,348
148,8,2,Player,Team A,0.7336980700492859,813,366,826,397
148,9,2,Player,Team A,0.7314119338989258,727,314,740,345
148,10,3,Ref,,0.7096344232559204,768,391,781,420
148,11,2,Player,Team B,0.7648829817771912,723,380,737,412
148,12,2,Player,Team B,,803,329,816,358
148,13,2,Player,Team B,0.7602949738502502,479,405,492,439
148,14,2,Player,Team A,0.652940571308136,689,204,703,235
148,15,2,Player,Team B,0.7278538346290588,509,484,523,522
148,16,2,Player,Team A,0.7638185024261475,950,495,964,531
148,17,2,Player,Team B,0.733083188533783,513,321,525,352
148,18,2,Player,Team B,,675,202,689,230
148,19,2,Player,Team B,0.6486275792121887,1037,291,1050,326
148,20,2,Player,Team A,0.6910372972488403,1009,350,1022,380
148,21,3,Ref,,,473,117,484,142
148,22,2,Player,Team B,0.5393472909927368,1041,301,1055,336
148,24,2,Player,,0.6602246761322021,1052,292,1066,325
148,29,2,Player,Team A,0.6558976769447327,823,192,838,215
148,31,3,Ref,,,1035,677,1054,706
149,1,2,Player,Team B,0.7712996006011963,925,326,938,355
149,2,2,Player,Team A,0.736905574798584,509,438,524,474
149,3,2,Player,Team B,0.6932016611099243,579,256,591,287
149,4,2,Player,Team A,0.7393620610237122,1027,403,1041,437
149,5,1,Keeper,,0.7105486392974854,21,402,43,435
149,6,2,Player,Team B,0.7312277555465698,909,503,924,543
149,7,2,Player,Team B,0.6315584182739258,806,313,821,349
149,8,2,Player,Team A,0.7142195105552673,812,366,825,397
149,9,2,Player,Team A,0.7368959188461304,727,315,740,345
149,10,3,Ref,,0.7182736992835999,768,391,781,420
149,11,2,Player,Team B,0.7559635043144226,723,380,738,412
149,12,2,Player,Team B,,804,329,817,358
149,13,2,Player,Team B,0.7577477097511292,480,405,492,439
149,14,2,Player,Team A,0.6062906384468079,690,205,705,235
149,15,2,Player,Team B,0.71109539270401,510,484,524,522
149,16,2,Player,Team A,0.7783795595169067,949,495,963,531
149,17,2,Player,Team B,0.7274523377418518,513,321,526,352
149,18,2,Player,Team B,,676,202,690,230
149,19,2,Player,Team B,0.6238157749176025,1037,292,1049,326
149,20,2,Player,Team A,0.7037092447280884,1008,350,1020,380
149,21,3,Ref,,,471,117,483,142
149,22,2,Player,Team B,0.5278337001800537,1041,302,1055,336
149,24,2,Player,Team A,0.6340985894203186,1052,292,1065,325
149,29,2,Player,Team A,0.7462027668952942,820,192,835,216
149,31,3,Ref,,,1035,677,1053,705
150,1,2,Player,Team B,0.7619684934616089,925,326,939,355
150,2,2,Player,Team A,0.7553058862686157,509,438,524,473
150,3,2,Player,Team B,0.70108562707901,579,256,591,287
150,4,2,Player,Team A,0.7423598170280457,1026,403,1041,437
150,5,1,Keeper,,0.575345516204834,25,401,48,435
150,6,2,Player,Team B,0.733451783657074,909,503,923,542
150,7,2,Player,Team B,0.6421550512313843,805,313,821,350
150,8,2,Player,Team A,0.7080957293510437,811,367,824,397
150,9,2,Player,Team A,0.7421239614486694,727,315,740,345
150,10,3,Ref,,0.7246161699295044,768,391,781,420
150,11,2,Player,Team B,0.7574083209037781,724,380,738,412
150,12,2,Player,Team B,0.43121951818466187,804,327,817,357
150,13,2,Player,Team B,0.7549306154251099,480,405,493,439
150,14,2,Player,Team A,0.5658496022224426,692,205,706,235
150,15,2,Player,Team B,0.715704083442688,511,483,524,521
150,16,2,Player,Team A,0.7869728207588196,949,495,963,531
150,17,2,Player,Team B,0.7267745137214661,514,321,526,352
150,18,2,Player,Team B,,677,202,691,230
150,19,2,Player,Team B,0.5691887140274048,1036,293,1048,327
150,20,2,Player,Team A,0.698826014995575,1006,349,1019,379
150,21,3,Ref,,,469,117,481,142
150,22,2,Player,Team B,0.5131791830062866,1040,301,1054,336
150,24,2,Player,Team A,0.6044155955314636,1051,293,1064,326
150,29,2,Player,Team A,0.6912195086479187,817,193,831,216
150,31,3,Ref,,,1035,678,1053,704
151,1,2,Player,Team B,0.7706025838851929,925,326,939,355
151,2,2,Player,Team A,0.7532073855400085,509,437,523,472
151,3,2,Player,Team B,0.6943702101707458,580,256,591,287
151,4,2,Player,Team A,0.7593869566917419,1025,402,1040,438
151,5,1,Keeper,,0.5025122165679932,27,400,52,434
151,6,2,Player,Team B,0.7246719002723694,908,503,923,542
151,7,2,Player,Team B,0.6574587225914001,805,313,821,351
151,8,2,Player,Team A,0.7226736545562744,810,367,823,397
151,9,2,Player,Team A,0.7430371642112732,727,315,740,345
151,10,3,Ref,,0.7264967560768127,768,391,781,420
151,11,2,Player,Team B,0.7576442956924438,725,380,739,412
151,12,2,Player,Team B,0.3433782756328583,804,325,818,357
151,13,2,Player,Team B,0.7506153583526611,480,406,493,439
151,14,2,Player,Team A,0.44753164052963257,693,206,707,235
151,15,2,Player,Team B,0.7036703824996948,511,483,524,520
151,16,2,Player,Team A,0.785944402217865,948,495,963,531
151,17,2,Player,Team B,0.7406149506568909,515,321,527,352
151,18,2,Player,Team B,,678,202,691,230
151,19,2,Player,Team B,0.5192370414733887,1035,294,1048,329
151,20,2,Player,Team A,0.6905905604362488,1005,348,1018,380
151,21,3,Ref,,,467,117,479,142
151,22,2,Player,Team B,0.511473536491394,1040,300,1055,336
151,24,2,Player,Team A,0.5110660791397095,1049,293,1064,328
151,29,2,Player,Team A,0.7629583477973938,814,194,828,216
151,31,3,Ref,,,1035,678,1052,703
152,1,2,Player,Team B,0.7673724293708801,926,326,939,355
152,2,2,Player,Team A,0.7653425931930542,509,437,523,471
152,3,2,Player,Team B,0.700412392616272,580,256,591,287
152,4,2,Player,Team A,0.7542998194694519,1024,401,1039,437
152,5,1,Keeper,,,30,399,54,434
152,6,2,Player,Team B,0.7283276319503784,908,503,922,542
152,7,2,Player,Team B,0.6624398827552795,805,313,821,352
152,8,2,Player,Team A,0.7282019257545471,809,367,822,397
152,9,2,Player,Team A,0.7441174983978271,727,315,740,345
152,10,3,Ref,,0.727332353591919,768,391,781,420
152,11,2,Player,Team B,0.7689176797866821,725,380,739,412
152,12,2,Player,Team B,,804,324,819,357
152,13,2,Player,Team B,0.7576708793640137,481,406,493,440
152,14,2,Player,Team A,0.3164510428905487,695,206,708,235
152,15,2,Player,Team B,0.7207759618759155,512,483,525,519
152,16,2,Player,Team A,0.7864073514938354,948,494,962,530
152,17,2,Player,Team B,0.7508017420768738,515,321,527,352
152,18,2,Player,Team B,0.5576813220977783,684,217,696,241
152,19,2,Player,Team B,0.5182270407676697,1034,294,1047,329
152,20,2,Player,Team A,0.6837469339370728,1004,349,1016,379
152,21,3,Ref,,,466,117,477,142
152,22,2,Player,Team B,0.5515360236167908,1040,299,1055,335
152,24,2,Player,Team A,0.34798648953437805,1047,293,1061,329
152,29,2,Player,Team A,0.7978525161743164,811,194,825,217
152,31,3,Ref,,,1035,678,1051,702
153,1,2,Player,Team B,0.7654402256011963,926,326,939,355
153,2,2,Player,Team A,0.7586861848831177,510,436,524,470
153,3,2,Player,Team B,0.7307559847831726,580,256,591,287
153,4,2,Player,Team A,0.7537122964859009,1024,401,1039,436
153,5,1,Keeper,,0.47433242201805115,31,399,56,433
153,6,2,Player,Team B,0.7289552092552185,908,503,922,542
153,7,2,Player,Team B,0.6629205942153931,804,314,820,353
153,8,2,Player,Team A,0.7263128757476807,808,366,821,397
153,9,2,Player,Team A,0.7456928491592407,727,315,740,344
153,10,3,Ref,,0.7252978682518005,768,391,781,420
153,11,2,Player,Team B,0.7709637880325317,725,380,739,412
153,12,3,Ref,Team B,0.3985065221786499,804,320,820,357
153,13,2,Player,Team B,0.7599331140518188,481,406,494,439
153,14,2,Player,Team A,0.37465277314186096,698,206,710,232
153,15,2,Player,Team B,0.7253609299659729,513,482,525,518
153,16,2,Player,Team A,0.7921732664108276,947,494,962,530
153,17,2,Player,Team B,0.7519521117210388,515,321,528,352
153,18,2,Player,Team B,0.6192845106124878,685,218,696,241
153,19,2,Player,Team B,0.524909496307373,1033,294,1046,329
153,20,2,Player,Team A,0.6668558716773987,1003,349,1015,379
153,21,3,Ref,,,464,117,475,142
153,22,2,Player,Team B,0.5858137607574463,1040,298,1055,335
153,24,2,Player,Team A,0.499333918094635,1046,293,1060,330
153,29,2,Player,Team A,0.7208973169326782,807,195,821,218
153,31,3,Ref,,,1035,678,1051,702
154,1,2,Player,Team B,0.7752723693847656,926,326,939,354
154,2,2,Player,Team A,0.7595351934432983,510,435,524,469
154,3,2,Player,Team B,0.7527667880058289,580,256,591,287
154,4,2,Player,Team A,0.7560848593711853,1023,401,1038,434
154,5,1,Keeper,,0.7530879974365234,33,399,58,433
154,6,2,Player,Team B,0.7270942330360413,907,503,921,541
154,7,2,Player,Team B,0.6426883339881897,804,314,820,353
154,8,2,Player,Team A,0.7387956976890564,807,367,820,398
154,9,2,Player,Team A,0.7445969581604004,727,315,739,344
154,10,3,Ref,,0.7289804220199585,767,391,781,420
154,11,2,Player,Team B,0.7418561577796936,726,380,740,411
154,12,3,Ref,Team B,0.45697322487831116,804,319,820,357
154,13,2,Player,Team B,0.7632238864898682,481,406,494,439
154,14,2,Player,Team A,0.5355687737464905,700,206,712,230
154,15,2,Player,Team B,0.702629804611206,514,482,526,517
154,16,2,Player,Team A,0.7963266968727112,946,494,962,530
154,17,2,Player,Team B,0.749077320098877,516,321,528,352
154,18,2,Player,Team B,0.6625529527664185,685,220,696,242
154,19,2,Player,Team B,0.5917912721633911,1032,294,1045,327
154,20,2,Player,Team A,0.6548575758934021,1002,349,1014,379
154,21,3,Ref,,,462,117,473,142
154,22,2,Player,Team B,0.5721144080162048,1040,297,1055,334
154,24,2,Player,Team A,0.5572081208229065,1045,293,1060,330
154,29,2,Player,Team A,0.7651799321174622,804,195,817,218
154,31,3,Ref,,,1035,678,1050,701
155,1,2,Player,Team B,0.7768146991729736,926,326,940,354
155,2,2,Player,Team A,0.7672790288925171,511,435,525,468
155,3,2,Player,Team B,0.7503241300582886,580,256,591,287
155,4,2,Player,Team A,0.7581775188446045,1022,400,1037,434
155,5,1,Keeper,,0.7276734113693237,35,400,59,433
155,6,2,Player,Team B,0.7191787958145142,907,503,921,540
155,7,2,Player,Team B,0.6638609170913696,804,314,819,352
155,8,2,Player,Team A,0.7667647004127502,806,366,819,398
155,9,2,Player,Team A,0.7472939491271973,727,315,739,343
155,10,3,Ref,,0.7367424368858337,767,391,780,420
155,11,2,Player,Team B,0.6823081374168396,727,380,741,411
155,12,3,Ref,Team B,0.6055973172187805,805,321,820,357
155,13,2,Player,Team B,0.7608852982521057,482,406,495,439
155,14,2,Player,Team A,0.6758895516395569,701,205,713,229
155,15,2,Player,Team B,0.7048659324645996,515,482,527,517
155,16,2,Player,Team A,0.7952866554260254,946,492,962,529
155,17,2,Player,Team B,0.7532809376716614,516,320,529,351
155,18,2,Player,Team B,0.7009729743003845,685,221,696,242
155,19,2,Player,Team B,0.5867078304290771,1032,294,1046,330
155,20,2,Player,Team A,0.6791814565658569,1000,349,1012,380
155,21,3,Ref,,,460,117,471,142
155,22,2,Player,Team B,0.5263851284980774,1040,295,1055,333
155,24,2,Player,Team A,0.5874561071395874,1045,293,1059,330
155,29,2,Player,Team A,0.7708409428596497,801,196,814,218
155,31,3,Ref,,,1035,679,1049,700
156,1,2,Player,Team B,0.779456377029419,927,326,941,354
156,2,2,Player,Team A,0.7642483711242676,511,434,525,467
156,3,2,Player,Team B,0.7549203038215637,580,256,591,287
156,4,2,Player,Team A,0.7605627179145813,1022,400,1037,434
156,5,1,Keeper,,0.6136796474456787,38,399,63,432
156,6,2,Player,Team B,0.7174555063247681,907,502,920,540
156,7,2,Player,Team B,0.7206680774688721,804,314,818,350
156,8,2,Player,Team A,0.769041121006012,806,366,819,398
156,9,2,Player,Team A,0.7536468505859375,727,315,739,343
156,10,3,Ref,,0.7391682267189026,767,391,780,420
156,11,2,Player,Team B,0.5472633242607117,728,379,742,412
156,12,3,Ref,Team B,0.585530161857605,806,326,819,358
156,13,2,Player,Team B,0.7427643537521362,482,406,495,438
156,14,2,Player,Team A,0.6790966987609863,702,205,714,229
156,15,2,Player,Team B,0.7142726182937622,516,482,527,518
156,16,2,Player,Team A,0.7949066162109375,946,492,962,528
156,17,2,Player,Team B,0.7532387375831604,517,320,530,351
156,18,2,Player,Team B,0.7236486077308655,685,221,696,242
156,19,2,Player,Team B,0.6052326560020447,1032,295,1045,329
156,20,2,Player,Team A,0.6772474646568298,998,350,1011,380
156,21,3,Ref,,,458,117,469,142
156,22,2,Player,Team B,,1040,295,1055,333
156,24,2,Player,Team A,0.6146038174629211,1044,293,1059,331
156,29,2,Player,Team A,0.7719014883041382,798,197,811,219
156,31,3,Ref,,,1035,679,1048,699
157,1,2,Player,Team B,0.7764797210693359,928,326,942,353
157,2,2,Player,Team A,0.7618196606636047,511,433,525,467
157,3,2,Player,Team B,0.7551035284996033,580,256,591,286
157,4,2,Player,Team A,0.7597762942314148,1022,399,1037,434
157,5,1,Keeper,,0.4590783715248108,40,399,65,432
157,6,2,Player,Team B,0.7273796796798706,907,502,920,539
157,7,2,Player,Team B,0.72480708360672,804,314,817,349
157,8,2,Player,Team A,0.7551662921905518,805,366,818,398
157,9,2,Player,Team A,0.7562803626060486,727,315,739,343
157,10,3,Ref,,0.7417891025543213,767,391,780,420
157,11,2,Player,Team B,0.5648185014724731,728,379,742,412
157,12,3,Ref,Team B,0.5191561579704285,806,328,819,358
157,13,2,Player,Team B,0.7424436807632446,483,406,495,438
157,14,2,Player,Team A,0.6961223483085632,703,205,715,229
157,15,2,Player,Team B,0.7139893174171448,516,483,528,519
157,16,2,Player,Team A,0.7944916486740112,946,491,963,528
157,17,2,Player,Team B,0.7576987147331238,517,320,530,351
157,18,2,Player,Team B,0.7270811200141907,686,221,696,243
157,19,2,Player,Team B,0.6219993829727173,1031,295,1044,328
157,20,2,Player,Team A,0.6829542517662048,998,350,1010,380
157,21,3,Ref,,,456,117,467,142
157,22,2,Player,Team B,,1040,294,1055,333
157,24,2,Player,Team A,0.6203351020812988,1044,293,1059,331
157,29,2,Player,Team A,0.8007476329803467,795,197,808,219
157,31,3,Ref,,,1035,679,1048,698
158,1,2,Player,Team B,0.7866554856300354,929,326,943,354
158,2,2,Player,Team A,0.7545991539955139,510,432,524,466
158,3,2,Player,Team B,0.7573444843292236,580,256,591,285
158,4,2,Player,Team A,0.7585628032684326,1022,399,1037,433
158,5,1,Keeper,,0.44901540875434875,42,399,67,431
158,6,2,Player,Team B,0.7296476364135742,907,502,920,539
158,7,2,Player,Team B,0.7301782965660095,804,314,817,348
158,8,2,Player,Team A,0.7385254502296448,805,365,817,397
158,9,2,Player,Team A,0.7531148791313171,727,315,739,342
158,10,3,Ref,,0.7436298131942749,767,391,780,420
158,11,2,Player,Team B,0.6629888415336609,730,380,744,412
158,12,3,Ref,Team B,0.5498254895210266,807,331,818,359
158,13,2,Player,Team B,0.7409656047821045,483,406,495,438
158,14,2,Player,Team A,0.7092658877372742,705,204,717,228
158,15,2,Player,Team B,0.6975688338279724,516,482,529,519
158,16,2,Player,Team A,0.7972154021263123,947,491,963,527
158,17,2,Player,Team B,0.7534107565879822,518,320,530,351
158,18,2,Player,Team B,0.7378132343292236,686,222,696,244
158,19,2,Player,Team B,0.6262270212173462,1031,295,1044,328
158,20,2,Player,Team A,0.686318039894104,997,350,1009,379
158,21,3,Ref,,,454,117,465,142
158,22,2,Player,Team B,,1039,293,1055,332
158,24,2,Player,Team A,0.6150057911872864,1044,293,1059,330
158,29,2,Player,Team A,0.7226434350013733,792,197,805,219
158,31,3,Ref,,,1035,679,1047,697
159,1,2,Player,Team B,0.7309271097183228,931,326,945,353
159,2,2,Player,Team A,0.7517629265785217,510,432,523,465
159,3,2,Player,Team B,0.751150369644165,580,256,591,285
159,4,2,Player,Team A,0.7605022192001343,1022,399,1037,433
159,5,1,Keeper,,0.576418936252594,42,399,67,431
159,6,2,Player,Team B,0.7219448089599609,907,502,921,539
159,7,2,Player,Team B,0.7482956051826477,804,314,817,348
159,8,2,Player,Team A,0.7218714356422424,804,365,817,397
159,9,2,Player,Team A,0.7555131912231445,727,315,739,342
159,10,3,Ref,,0.7390115261077881,767,391,780,420
159,11,2,Player,Team B,0.7501932382583618,731,380,744,411
159,12,3,Ref,Team B,0.5390758514404297,807,332,819,359
159,13,2,Player,Team B,0.7385131120681763,483,406,495,438
159,14,2,Player,Team A,0.6701804995536804,706,204,718,228
159,15,2,Player,Team B,0.6914609670639038,517,483,529,520
159,16,2,Player,Team A,0.7548401355743408,948,491,964,527
159,17,2,Player,Team B,0.7579465508460999,518,320,531,351
159,18,2,Player,Team B,0.7304863929748535,686,222,696,244
159,19,2,Player,Team B,0.6244369745254517,1031,295,1044,328
159,20,2,Player,Team A,0.6646348834037781,997,350,1009,380
159,21,3,Ref,,,452,117,463,142
159,22,2,Player,Team B,,1039,293,1055,332
159,24,2,Player,Team A,0.6034634709358215,1044,293,1059,331
159,29,2,Player,Team A,0.7747820615768433,789,198,803,219
159,31,3,Ref,,,1035,680,1046,696
160,1,2,Player,Team B,0.7154884338378906,933,326,947,353
160,2,2,Player,Team A,0.7523086667060852,510,431,523,465
160,3,2,Player,Team B,0.7484066486358643,580,255,591,285
160,4,2,Player,Team A,0.7605664134025574,1023,399,1037,432
160,5,1,Keeper,,0.5235748291015625,43,398,68,431
160,6,2,Player,Team B,0.7396659851074219,908,502,921,538
160,7,2,Player,Team B,0.7556648254394531,804,314,817,347
160,8,2,Player,Team A,0.7132506370544434,804,365,817,397
160,9,2,Player,Team A,0.7549387216567993,727,315,739,342
160,10,3,Ref,,0.7422864437103271,767,391,781,420
160,11,2,Player,Team B,0.7604379057884216,732,380,745,411
160,12,3,Ref,Team B,0.4130467474460602,808,333,819,359
160,13,2,Player,Team B,0.7409633994102478,483,406,495,438
160,14,2,Player,Team A,0.6648946404457092,708,204,720,228
160,15,2,Player,Team B,0.690516471862793,518,483,529,520
160,16,2,Player,Team A,0.7250094413757324,949,491,965,527
160,17,2,Player,Team B,0.755674421787262,518,320,531,351
160,18,2,Player,Team B,0.7489606738090515,686,222,697,244
160,19,2,Player,Team B,0.612984836101532,1031,295,1044,327
160,20,2,Player,Team A,0.6740968227386475,997,351,1009,380
160,21,3,Ref,,,450,117,461,142
160,22,2,Player,Team B,,1039,292,1054,332
160,24,2,Player,Team A,0.6068287491798401,1043,293,1057,332
160,29,2,Player,Team A,0.7518436908721924,787,198,800,220
160,31,3,Ref,,,1035,680,1046,695
161,1,2,Player,Team B,0.7382329702377319,935,326,949,353
161,2,2,Player,Team A,0.7520461082458496,510,431,523,465
161,3,2,Player,Team B,0.7194517850875854,580,254,590,284
161,4,2,Player,Team A,0.7552423477172852,1023,398,1037,432
161,5,1,Keeper,,0.4839223325252533,43,398,68,430
161,6,2,Player,Team B,0.7340914607048035,908,502,921,538
161,7,2,Player,Team B,0.7559197545051575,805,314,817,346
161,8,2,Player,Team A,0.6991955041885376,804,366,816,397
161,9,2,Player,Team A,0.7588474750518799,727,315,739,342
161,10,3,Ref,,0.7439369559288025,768,391,781,420
161,11,2,Player,Team B,0.7745572924613953,734,380,747,411
161,12,2,Player,Team B,0.3671850562095642,808,332,821,362
161,13,2,Player,Team B,0.7445859909057617,483,406,495,439
161,14,2,Player,Team A,0.67491614818573,710,204,722,228
161,15,2,Player,Team B,0.6889128088951111,518,484,530,520
161,16,2,Player,Team A,0.6888871192932129,950,491,966,527
161,17,2,Player,Team B,0.7514994144439697,519,320,531,351
161,18,2,Player,Team B,0.7377567291259766,686,222,697,244
161,19,2,Player,Team B,0.6094254851341248,1032,295,1045,329
161,20,2,Player,Team A,0.6696615219116211,997,351,1008,379
161,21,3,Ref,,,448,117,459,142
161,22,2,Player,Team B,,1038,292,1054,331
161,24,2,Player,Team A,0.6035756468772888,1043,294,1057,332
161,29,2,Player,Team A,0.7240113615989685,784,198,797,219
161,31,3,Ref,,,1035,680,1045,694
162,1,2,Player,Team B,0.7470080852508545,936,325,951,353
162,2,2,Player,Team A,0.7463330030441284,510,431,522,464
162,3,2,Player,Team B,0.6977536678314209,579,254,590,283
162,4,2,Player,Team A,0.7292806506156921,1023,398,1038,432
162,5,1,Keeper,,0.6324605941772461,43,397,68,430
162,6,2,Player,Team B,0.7326868176460266,908,502,922,538
162,7,2,Player,Team B,0.7434793710708618,805,314,817,346
162,8,2,Player,Team A,0.6865947842597961,804,365,816,397
162,9,2,Player,Team A,0.7629749178886414,727,315,739,342
162,10,3,Ref,,0.728627622127533,768,392,781,421
162,11,2,Player,Team B,0.7889055013656616,735,380,748,412
162,12,2,Player,Team B,0.3024716079235077,809,330,822,362
162,13,2,Player,Team B,0.7388159036636353,483,406,496,439
162,14,2,Player,Team A,0.7013965249061584,712,203,723,228
162,15,2,Player,Team B,0.6914264559745789,519,484,530,520
162,16,2,Player,Team A,0.6372436881065369,951,491,966,527
162,17,2,Player,Team B,0.7519720792770386,519,320,531,351
162,18,2,Player,Team B,0.7703084349632263,687,222,697,245
162,19,2,Player,Team B,0.6169248819351196,1032,295,1046,329
162,20,2,Player,Team A,0.7226142883300781,996,351,1008,380
162,21,3,Ref,,,446,117,457,142
162,22,2,Player,Team B,,1038,291,1054,331
162,24,2,Player,Team A,0.5519481897354126,1043,295,1057,332
162,29,2,Player,Team A,0.7472266554832458,782,198,795,219
162,31,3,Ref,,,1035,680,1044,693
163,1,2,Player,Team B,0.7487435936927795,938,325,952,353
163,2,2,Player,Team A,0.7596475481987,509,431,522,464
163,3,2,Player,Team B,0.6798417568206787,579,254,590,283
163,4,2,Player,Team A,0.7329233288764954,1024,398,1039,432
163,5,1,Keeper,,0.6121109127998352,44,397,69,429
163,6,2,Player,Team B,0.7361010909080505,909,503,922,539
163,7,2,Player,Team B,0.729571521282196,805,314,817,344
163,8,2,Player,Team A,0.6882107853889465,804,365,816,397
163,9,2,Player,Team A,0.7636973857879639,727,315,739,342
163,10,3,Ref,,0.6934102773666382,769,392,781,420
163,11,2,Player,Team B,0.7898237109184265,736,380,749,412
163,12,2,Player,Team B,0.44357016682624817,811,332,824,363
163,13,2,Player,Team B,0.7386151552200317,483,406,495,440
163,14,2,Player,Team A,0.7066766619682312,713,203,725,227
163,15,2,Player,Team B,0.6798262596130371,519,484,531,520
163,16,2,Player,Team A,0.5714406967163086,952,491,967,527
163,17,2,Player,Team B,0.7531680464744568,519,320,532,351
163,18,2,Player,Team B,0.7724782228469849,687,222,697,245
163,19,2,Player,Team B,0.6174145340919495,1032,295,1046,329
163,20,2,Player,Team A,0.7310689091682434,995,351,1007,380
163,21,3,Ref,,,444,117,455,142
163,22,2,Player,Team B,,1038,290,1054,331
163,24,2,Player,Team A,0.5651805996894836,1044,295,1057,332
163,29,2,Player,Team A,0.7965005040168762,779,198,793,219
163,31,3,Ref,,,1036,680,1043,692
164,1,2,Player,Team B,0.785165011882782,939,325,953,353
164,2,2,Player,Team A,0.7718231678009033,508,430,521,464
164,3,2,Player,Team B,0.6376771330833435,579,254,589,282
164,4,2,Player,Team A,0.7319540977478027,1025,398,1039,432
164,5,1,Keeper,,0.5179676413536072,45,396,70,429
164,6,2,Player,Team B,0.7473685145378113,909,503,923,540
164,7,2,Player,Team B,0.6965227723121643,805,314,816,343
164,8,2,Player,Team A,0.7280793190002441,803,366,816,397
164,9,2,Player,Team A,0.7623347640037537,727,315,739,342
164,10,3,Ref,,0.6574889421463013,769,392,782,420
164,11,2,Player,Team B,0.7945700287818909,737,380,751,412
164,12,2,Player,Team B,0.5698009133338928,812,334,825,364
164,13,2,Player,Team B,0.7357758283615112,483,407,495,441
164,14,2,Player,Team A,0.7053923010826111,715,203,726,227
164,15,2,Player,Team B,0.6718445420265198,520,485,531,520
164,16,2,Player,Team A,0.6843376159667969,953,492,968,527
164,17,2,Player,Team B,0.7494059801101685,519,321,532,351
164,18,2,Player,Team B,0.7790068984031677,687,222,698,245
164,19,2,Player,Team B,0.6163948774337769,1033,295,1046,329
164,20,2,Player,Team A,0.7415608167648315,995,352,1007,380
164,21,3,Ref,,,443,117,454,142
164,22,2,Player,Team B,,1038,290,1054,330
164,24,2,Player,Team A,0.5602832436561584,1044,296,1058,332
164,29,2,Player,Team A,0.7129555940628052,777,198,790,219
164,31,3,Ref,,,1036,681,1043,691
165,1,2,Player,Team B,0.7909035682678223,940,325,954,353
165,2,2,Player,Team A,0.7842733263969421,507,431,520,464
165,3,2,Player,Team B,0.6515291333198547,578,254,589,282
165,4,2,Player,Team A,0.7295967936515808,1025,397,1040,432
165,5,1,Keeper,,0.49207526445388794,47,396,71,427
165,6,2,Player,Team B,0.7533397078514099,909,503,923,541
165,7,2,Player,Team B,0.6720449924468994,805,314,816,342
165,8,2,Player,Team A,0.749832034111023,803,366,815,398
165,9,2,Player,Team A,0.7641388773918152,727,314,739,342
165,10,3,Ref,,0.552202582359314,769,392,782,420
165,11,2,Player,Team B,0.7903608083724976,737,380,751,412
165,12,2,Player,Team B,0.5504394769668579,813,335,826,364
165,13,2,Player,Team B,0.729907214641571,483,408,495,441
165,14,2,Player,Team A,0.7106167674064636,717,203,727,226
165,15,2,Player,Team B,0.6645947098731995,520,485,531,520
165,16,2,Player,Team A,0.7238839864730835,954,493,969,528
165,17,2,Player,Team B,0.7485739588737488,519,321,532,352
165,18,2,Player,Team B,0.7780420184135437,687,222,698,245
165,19,2,Player,Team B,0.620053231716156,1033,296,1046,329
165,20,2,Player,Team A,0.7584221363067627,994,352,1007,381
165,21,3,Ref,,,441,117,452,142
165,22,2,Player,Team B,,1037,289,1053,330
165,24,2,Player,Team A,0.5429294109344482,1045,297,1058,332
165,29,2,Player,Team A,0.7686736583709717,774,198,787,220
165,31,3,Ref,,0.35278305411338806,1034,657,1060,696
166,1,2,Player,Team B,0.7794851660728455,941,325,956,353
166,2,2,Player,Team A,0.774643063545227,506,431,520,464
166,3,2,Player,Team B,0.6693276762962341,578,254,588,282
166,4,2,Player,Team A,0.730883002281189,1026,397,1040,432
166,5,1,Keeper,,0.4882422983646393,48,395,72,427
166,6,2,Player,Team B,0.746073305606842,910,504,924,541
166,7,2,Player,Team B,0.6624500155448914,804,314,815,342
166,8,2,Player,Team A,0.7491583824157715,802,366,814,398
166,9,2,Player,Team A,0.7649807333946228,727,314,739,342
166,10,3,Ref,,0.507567286491394,769,393,782,420
166,11,2,Player,Team B,0.7883580923080444,737,381,752,412
166,12,2,Player,Team B,0.5602993965148926,815,335,827,363
166,13,2,Player,Team B,0.7291055917739868,483,408,495,442
166,14,2,Player,Team A,0.7500724792480469,718,202,729,225
